TAM AMOSTRA,TEMPO,SPECS_ID
1000,1370,1
10000,12408,1
100,86,1
1000,1062,1
10000,10666,1
100,108,1
1000,1144,1
10000,15129,1
100,174,1
1000,1221,1
10000,15758,1
100,173,1
1000,1258,1
10000,11426,1
100,124,1
1000,1161,1
10000,10854,1
100,290,1
1000,1375,1
10000,10329,1
100,89,1
1000,974,1
10000,14648,1
100,133,1
1000,1078,1
10000,10670,1
100,281,1
1000,1531,1
10000,10862,1
100,93,1
1000,1014,1
10000,14914,1
100,84,1
1000,1040,1
10000,11050,1
100,294,1
1000,1429,1
10000,14679,1
100,161,1
1000,1445,1
10000,11274,1
100,135,1
1000,1202,1
10000,11819,1
100,90,1
1000,1270,1
10000,11190,1
100,107,1
1000,1009,1
10000,13266,1
100,195,1
1000,1194,1
10000,17490,1
100,85,1
1000,986,1
10000,10780,1
100,228,1
1000,1276,1
10000,10731,1
100,277,1
1000,1632,1
10000,14539,1
100,135,1
1000,1208,1
10000,11405,1
100,227,1
1000,1884,1
10000,22348,1
100,85,1
1000,998,1
10000,10716,1
100,104,1
1000,1119,1
10000,14452,1
100,110,1
1000,1187,1
10000,11225,1
100,137,1
1000,1099,1
10000,15403,1
100,163,1
1000,1284,1
10000,10498,1
100,137,1
1000,1254,1
10000,12990,1
100,86,1
1000,1039,1
10000,11059,1
100,84,1
1000,1105,1
10000,10744,1
100,87,1
1000,1039,1
10000,11085,1
100,126,1
1000,1159,1
10000,11303,1
100,84,1
1000,1059,1
10000,14209,1
100,216,1
1000,1437,1
10000,10772,1
100,85,1
1000,1020,1
10000,14048,1
100,98,1
1000,914,1
10000,10327,1
100,129,1
1000,1110,1
10000,15358,1
100,175,1
1000,1198,1
10000,12035,1
100,314,1
1000,1182,1
10000,10446,1
100,292,1
1000,1362,1
10000,11841,1
100,206,1
1000,1606,1
10000,10796,1
100,309,1
1000,3264,1
10000,21086,1
100,103,1
1000,1075,1
10000,14884,1
100,122,1
1000,1233,1
10000,11313,1
100,131,1
1000,1933,1
10000,17453,1
100,233,1
1000,1830,1
10000,13775,1
100,91,1
1000,1083,1
10000,15580,1
100,126,1
1000,1145,1
10000,11193,1
100,216,1
1000,1248,1
10000,10583,1
100,119,1
1000,1065,1
10000,10294,1
100,142,1
1000,1178,1
10000,10508,1
100,127,1
1000,1228,1
10000,11128,1
100,119,1
1000,1147,1
10000,12910,1
100,112,1
1000,1156,1
10000,15642,1
100,282,1
1000,1542,1
10000,15237,1
100,127,1
1000,1025,1
10000,10575,1
100,87,1
1000,1188,1
10000,10480,1
100,88,1
1000,1069,1
10000,10816,1
100,103,1
1000,1107,1
10000,11063,1
100,90,1
1000,1187,1
10000,11008,1
100,135,1
1000,1161,1
10000,12539,1
100,99,1
1000,978,1
10000,14193,1
100,298,1
1000,1305,1
10000,14892,1
100,89,1
1000,962,1
10000,10308,1
100,217,1
1000,1128,1
10000,10348,1
100,124,1
1000,1249,1
10000,12136,1
100,243,1
1000,1470,1
10000,10536,1
100,269,1
1000,1696,1
10000,10842,1
100,98,1
1000,970,1
10000,10353,1
100,140,1
1000,1298,1
10000,10861,1
100,87,1
1000,943,1
10000,11023,1
100,152,1
1000,1302,1
10000,13496,1
100,170,1
1000,1198,1
10000,10601,1
100,198,1
1000,1150,1
10000,14161,1
100,120,1
1000,979,1
10000,14397,1
100,133,1
1000,1135,1
10000,13372,1
100,294,1
1000,1480,1
10000,15913,1
100,90,1
1000,1088,1
10000,10938,1
100,125,1
1000,1083,1
10000,10706,1
100,114,1
1000,1012,1
10000,11058,1
100,297,1
1000,1422,1
10000,11276,1
100,124,1
1000,1132,1
10000,10410,1
100,154,1
1000,1176,1
10000,10948,1
100,89,1
1000,970,1
10000,13180,1
100,159,1
1000,1315,1
10000,12216,1
100,155,1
1000,1151,1
10000,11708,1
100,130,1
1000,1130,1
10000,10725,1
100,153,1
1000,1094,1
10000,15559,1
100,166,1
1000,1411,1
10000,18608,1
100,121,1
1000,989,1
10000,11837,1
100,104,1
1000,1204,1
10000,11125,1
100,136,1
1000,1154,1
10000,15272,1
100,117,1
1000,1162,1
10000,15717,1
100,90,1
1000,1107,1
10000,13577,1
100,124,1
1000,1208,1
10000,15580,1
100,99,1
1000,961,1
10000,15727,1
100,97,1
1000,996,1
10000,10709,1
100,277,1
1000,1769,1
10000,12073,1
100,120,1
1000,1065,1
10000,11273,1
100,217,1
1000,1838,1
10000,16005,1
100,110,1
1000,1061,1
10000,11126,1
100,154,1
1000,1285,1
10000,12787,1
100,131,1
1000,1218,1
10000,15184,1
100,93,1
1000,919,1
10000,11506,1
100,219,1
1000,1329,1
10000,11251,1
100,267,1
1000,1445,1
10000,12539,1
100,119,1
1000,1131,1
10000,10533,1
100,110,1
1000,1569,1
10000,11785,1
100,90,1
1000,961,1
10000,11048,1
100,122,1
1000,1006,1
10000,11292,1
100,127,1
1000,1026,1
10000,11017,1
100,96,1
1000,943,1
10000,10374,1
100,113,1
1000,1168,1
10000,12066,1
100,101,1
1000,1250,1
10000,13335,1
100,261,1
1000,1208,1
10000,11536,1
100,108,1
1000,1030,1
10000,11035,1
100,227,1
1000,2110,1
10000,11193,1
100,293,1
1000,1262,1
10000,14785,1
100,209,1
1000,1584,1
10000,12699,1
100,187,1
1000,1274,1
10000,11735,1
100,176,1
1000,1410,1
10000,23415,1
100,294,1
1000,1388,1
10000,10754,1
100,142,1
1000,1365,1
10000,12185,1
100,120,1
1000,1032,1
10000,10676,1
100,153,1
1000,1199,1
10000,14519,1
100,144,1
1000,1039,1
10000,10633,1
100,131,1
1000,1255,1
10000,12527,1
100,107,1
1000,1106,1
10000,11711,1
100,119,1
1000,1067,1
10000,12586,1
100,89,1
1000,919,1
10000,10990,1
100,137,1
1000,1138,1
10000,10577,1
100,112,1
1000,990,1
10000,10799,1
100,192,1
1000,1301,1
10000,13576,1
100,212,1
1000,1185,1
10000,10517,1
100,94,1
1000,934,1
10000,10666,1
100,127,1
1000,1145,1
10000,15858,1
100,228,1
1000,1179,1
10000,10518,1
100,294,1
1000,1298,1
10000,10697,1
100,110,1
1000,1221,1
10000,11048,1
100,144,1
1000,1211,1
10000,10675,1
100,94,1
1000,975,1
10000,13947,1
100,293,1
1000,1547,1
10000,10306,1
100,107,1
1000,981,1
10000,11246,1
100,184,1
1000,1322,1
10000,10595,1
100,130,1
1000,1166,1
10000,10668,1
100,126,1
1000,1237,1
10000,12691,1
100,191,1
1000,1534,1
10000,20459,1
100,304,1
1000,1525,1
10000,11799,1
100,121,1
1000,1060,1
10000,10568,1
100,126,1
1000,1234,1
10000,12342,1
100,150,1
1000,1050,1
10000,12818,1
100,123,1
1000,1040,1
10000,10795,1
100,179,1
1000,1128,1
10000,11272,1
100,213,1
1000,1318,1
10000,11120,1
100,126,1
1000,1101,1
10000,11020,1
100,126,1
1000,1237,1
10000,12860,1
100,199,1
1000,1339,1
10000,12537,1
100,255,1
1000,1303,1
10000,10881,1
100,125,1
1000,1067,1
10000,10124,1
100,173,1
1000,1034,1
10000,17449,1
100,99,1
1000,1083,1
10000,10913,1
100,116,1
1000,1234,1
10000,15598,1
100,158,1
1000,1214,1
10000,12506,1
100,141,1
1000,1181,1
10000,13691,1
100,104,1
1000,1451,1
10000,11377,1
100,286,1
1000,1462,1
10000,15357,1
100,156,1
1000,1422,1
10000,18862,1
100,215,1
1000,1676,1
10000,19991,1
100,97,1
1000,935,1
10000,11105,1
100,230,1
1000,1229,1
10000,10605,1
100,91,1
1000,919,1
10000,13519,1
100,119,1
1000,1037,1
10000,13285,1
100,116,1
1000,901,1
10000,12652,1
100,228,1
1000,1834,1
10000,11186,1
100,148,1
1000,1260,1
10000,13894,1
100,136,1
1000,1050,1
10000,16276,1
100,172,1
1000,1167,1
10000,11077,1
100,121,1
1000,1076,1
10000,10672,1
100,312,1
1000,1702,1
10000,16285,1
100,101,1
1000,1053,1
10000,12388,1
100,119,1
1000,1013,1
10000,10405,1
100,132,1
1000,1131,1
10000,13237,1
100,84,1
1000,922,1
10000,10390,1
100,278,1
1000,1356,1
10000,12221,1
100,103,1
1000,1115,1
10000,11183,1
100,110,1
1000,1025,1
10000,10794,1
100,246,1
1000,1236,1
10000,14019,1
100,146,1
1000,1191,1
10000,10486,1
100,123,1
1000,1261,1
10000,14435,1
100,122,1
1000,1161,1
10000,10645,1
100,301,1
1000,2164,1
10000,17133,1
100,158,1
1000,1298,1
10000,11478,1
100,104,1
1000,1060,1
10000,10669,1
100,182,1
1000,1201,1
10000,13195,1
100,122,1
1000,996,1
10000,13528,1
100,289,1
1000,1447,1
10000,12240,1
100,106,1
1000,986,1
10000,11726,1
100,115,1
1000,1150,1
10000,10960,1
100,311,1
1000,1370,1
10000,10595,1
100,100,1
1000,1115,1
10000,11065,1
100,138,1
1000,1255,1
10000,12460,1
100,268,1
1000,1420,1
10000,11475,1
100,123,1
1000,1158,1
10000,11132,1
100,93,1
1000,1214,1
10000,12036,1
100,110,1
1000,1073,1
10000,10358,1
100,119,1
1000,1580,1
10000,14042,1
100,114,1
1000,1118,1
10000,11371,1
100,90,1
1000,1004,1
10000,10744,1
100,90,1
1000,926,1
10000,10500,1
100,273,1
1000,1149,1
10000,14877,1
100,128,1
1000,1137,1
10000,11646,1
100,300,1
1000,1621,1
10000,16578,1
100,101,1
1000,1077,1
10000,15641,1
100,107,1
1000,978,1
10000,13120,1
100,193,1
1000,1203,1
10000,10796,1
100,191,1
1000,1485,1
10000,17362,1
100,110,1
1000,1039,1
10000,13297,1
100,290,1
1000,1489,1
10000,10668,1
100,106,1
1000,975,1
10000,12905,1
100,157,1
1000,1298,1
10000,11101,1
100,122,1
1000,1042,1
10000,10535,1
100,113,1
1000,1105,1
10000,11985,1
100,126,1
1000,1163,1
10000,11699,1
100,103,1
1000,1393,1
10000,11163,1
100,98,1
1000,1049,1
10000,17333,1
100,130,1
1000,1367,1
10000,12522,1
100,200,1
1000,1272,1
10000,11067,1
100,189,1
1000,1635,1
10000,15530,1
100,135,1
1000,1047,1
10000,10949,1
100,300,1
1000,2174,1
10000,13359,1
100,96,1
1000,979,1
10000,10860,1
100,130,1
1000,923,1
10000,12720,1
100,101,1
1000,1193,1
10000,13130,1
100,141,1
1000,1251,1
10000,13198,1
100,91,1
1000,989,1
10000,11579,1
100,157,1
1000,1919,1
10000,16395,1
100,145,1
1000,1255,1
10000,10672,1
100,101,1
1000,930,1
10000,10804,1
100,118,1
1000,1070,1
10000,13534,1
100,191,1
1000,1730,1
10000,16355,1
100,150,1
1000,1227,1
10000,13010,1
100,246,1
1000,1392,1
10000,10460,1
100,117,1
1000,1247,1
10000,12241,1
100,208,1
1000,1156,1
10000,10567,1
100,104,1
1000,1072,1
10000,11024,1
100,110,1
1000,1107,1
10000,10758,1
100,162,1
1000,1211,1
10000,12393,1
100,161,1
1000,1292,1
10000,14427,1
100,161,1
1000,1233,1
10000,10534,1
100,119,1
1000,1003,1
10000,11227,1
100,93,1
1000,1121,1
10000,12507,1
100,138,1
1000,1167,1
10000,13118,1
100,117,1
1000,1050,1
10000,13929,1
100,228,1
1000,1179,1
10000,14558,1
100,123,1
1000,1057,1
10000,12728,1
100,130,1
1000,1227,1
10000,12688,1
100,112,1
1000,993,1
10000,15552,1
100,309,1
1000,2531,1
10000,27165,1
100,150,1
1000,1282,1
10000,11344,1
100,115,1
1000,1165,1
10000,11915,1
100,133,1
1000,1068,1
10000,10717,1
100,98,1
1000,1109,1
10000,10883,1
100,135,1
1000,1276,1
10000,18772,1
100,276,1
1000,1268,1
10000,13993,1
100,92,1
1000,969,1
10000,14519,1
100,231,1
1000,1675,1
10000,12976,1
100,102,1
1000,1039,1
10000,11074,1
100,223,1
1000,1302,1
10000,10719,1
100,201,1
1000,1163,1
10000,10481,1
100,143,1
1000,1212,1
10000,10240,1
100,181,1
1000,1113,1
10000,10393,1
100,290,1
1000,1423,1
10000,10836,1
100,243,1
1000,1730,1
10000,10578,1
100,241,1
1000,1427,1
10000,14021,1
100,90,1
1000,1025,1
10000,13821,1
100,120,1
1000,1226,1
10000,10939,1
100,122,1
1000,996,1
10000,15110,1
100,109,1
1000,1049,1
10000,15118,1
100,101,1
1000,1023,1
10000,14071,1
100,88,1
1000,964,1
10000,14414,1
100,124,1
1000,1181,1
10000,12941,1
100,264,1
1000,1885,1
10000,10666,1
100,90,1
1000,961,1
10000,14683,1
100,88,1
1000,1023,1
10000,12165,1
100,134,1
1000,1153,1
10000,13089,1
100,142,1
1000,1219,1
10000,11773,1
100,257,1
1000,1506,1
10000,12562,1
100,169,1
1000,1087,1
10000,10152,1
100,210,1
1000,1129,1
10000,10453,1
100,244,1
1000,1318,1
10000,10750,1
100,100,1
1000,974,1
10000,15907,1
100,102,1
1000,1112,1
10000,10733,1
100,103,1
1000,987,1
10000,11181,1
100,159,1
1000,1220,1
10000,10982,1
100,311,1
1000,1280,1
10000,11088,1
100,98,1
1000,1126,1
10000,10828,1
100,172,1
1000,1018,1
10000,16924,1
100,227,1
1000,1758,1
10000,11826,1
100,93,1
1000,1006,1
10000,11079,1
100,104,1
1000,1066,1
10000,10600,1
100,125,1
1000,1142,1
10000,14020,1
100,120,1
1000,1101,1
10000,10835,1
100,128,1
1000,1053,1
10000,10243,1
100,171,1
1000,1133,1
10000,13662,1
100,126,1
1000,1092,1
10000,12492,1
100,122,1
1000,998,1
10000,10697,1
100,111,1
1000,1111,1
10000,15319,1
100,160,1
1000,1204,1
10000,12728,1
100,252,1
1000,1482,1
10000,15581,1
100,123,1
1000,1278,1
10000,16025,1
100,174,1
1000,1093,1
10000,10257,1
100,126,1
1000,1233,1
10000,19449,1
100,101,1
1000,1004,1
10000,10355,1
100,115,1
1000,1209,1
10000,10677,1
100,244,1
1000,1204,1
10000,11074,1
100,91,1
1000,961,1
10000,11393,1
100,269,1
1000,1380,1
10000,11879,1
100,223,1
1000,1475,1
10000,10692,1
100,148,1
1000,1144,1
10000,11630,1
100,128,1
1000,1068,1
10000,10828,1
100,101,1
1000,1077,1
10000,14280,1
100,164,1
1000,1516,1
10000,17680,1
100,160,1
1000,1482,1
10000,18895,1
100,97,1
1000,994,1
10000,18296,1
100,98,1
1000,995,1
10000,10464,1
100,103,1
1000,982,1
10000,10990,1
100,172,1
1000,1085,1
10000,10907,1
100,86,1
1000,1253,1
10000,10328,1
100,111,1
1000,988,1
10000,10500,1
100,255,1
1000,1326,1
10000,11147,1
100,90,1
1000,1090,1
10000,13889,1
100,122,1
1000,1156,1
10000,14422,1
100,134,1
1000,1203,1
10000,10278,1
100,126,1
1000,1273,1
10000,10817,1
100,187,1
1000,1357,1
10000,18140,1
100,139,1
1000,1603,1
10000,16355,1
100,91,1
1000,920,1
10000,10369,1
100,303,1
1000,1261,1
10000,12744,1
100,155,1
1000,1161,1
10000,10705,1
100,120,1
1000,1011,1
10000,10342,1
100,136,1
1000,1100,1
10000,10931,1
100,149,1
1000,1323,1
10000,13801,1
100,181,1
1000,1240,1
10000,12961,1
100,206,1
1000,1406,1
10000,13796,1
100,148,1
1000,1054,1
10000,14501,1
100,113,1
1000,1059,1
10000,14974,1
100,104,1
1000,1181,1
10000,11184,1
100,131,1
1000,1220,1
10000,11186,1
100,112,1
1000,1051,1
10000,11870,1
100,215,1
1000,1567,1
10000,11297,1
100,150,1
1000,1164,1
10000,13457,1
100,300,1
1000,2423,1
10000,11869,1
100,101,1
1000,1095,1
10000,10936,1
100,293,1
1000,1304,1
10000,10255,1
100,194,1
1000,2179,1
10000,18417,1
100,182,1
1000,1488,1
10000,15470,1
100,135,1
1000,1130,1
10000,11033,1
100,97,1
1000,988,1
10000,11721,1
100,293,1
1000,1300,1
10000,10816,1
100,155,1
1000,1119,1
10000,10781,1
100,235,1
1000,1651,1
10000,12760,1
100,319,1
1000,1193,1
10000,14421,1
100,70,2
1000,694,2
10000,8260,2
100,70,2
1000,695,2
10000,8585,2
100,67,2
1000,713,2
10000,8630,2
100,64,2
1000,672,2
10000,8147,2
100,62,2
1000,655,2
10000,8149,2
100,62,2
1000,647,2
10000,8162,2
100,82,2
1000,670,2
10000,8108,2
100,61,2
1000,695,2
10000,8054,2
100,79,2
1000,682,2
10000,8080,2
100,62,2
1000,661,2
10000,8603,2
100,63,2
1000,684,2
10000,8024,2
100,62,2
1000,674,2
10000,8047,2
100,61,2
1000,669,2
10000,8206,2
100,62,2
1000,656,2
10000,8165,2
100,64,2
1000,651,2
10000,7938,2
100,61,2
1000,660,2
10000,8074,2
100,62,2
1000,668,2
10000,8069,2
100,63,2
1000,702,2
10000,8460,2
100,75,2
1000,677,2
10000,8248,2
100,83,2
1000,651,2
10000,8012,2
100,62,2
1000,664,2
10000,8123,2
100,66,2
1000,674,2
10000,8216,2
100,62,2
1000,680,2
10000,8193,2
100,78,2
1000,675,2
10000,8044,2
100,62,2
1000,680,2
10000,8001,2
100,61,2
1000,669,2
10000,8238,2
100,63,2
1000,746,2
10000,7969,2
100,61,2
1000,675,2
10000,8051,2
100,60,2
1000,661,2
10000,8040,2
100,63,2
1000,672,2
10000,8046,2
100,62,2
1000,666,2
10000,8190,2
100,64,2
1000,658,2
10000,8055,2
100,77,2
1000,667,2
10000,8028,2
100,63,2
1000,661,2
10000,8177,2
100,61,2
1000,651,2
10000,8210,2
100,60,2
1000,707,2
10000,7927,2
100,63,2
1000,663,2
10000,8052,2
100,68,2
1000,661,2
10000,8256,2
100,61,2
1000,653,2
10000,8032,2
100,65,2
1000,663,2
10000,7969,2
100,61,2
1000,647,2
10000,7963,2
100,81,2
1000,665,2
10000,8058,2
100,62,2
1000,690,2
10000,8028,2
100,62,2
1000,655,2
10000,7990,2
100,62,2
1000,659,2
10000,7920,2
100,62,2
1000,654,2
10000,8317,2
100,62,2
1000,659,2
10000,8145,2
100,62,2
1000,652,2
10000,8010,2
100,61,2
1000,650,2
10000,8021,2
100,62,2
1000,652,2
10000,7992,2
100,63,2
1000,656,2
10000,8065,2
100,103,2
1000,674,2
10000,8049,2
100,62,2
1000,649,2
10000,7936,2
100,61,2
1000,713,2
10000,7985,2
100,61,2
1000,646,2
10000,7917,2
100,60,2
1000,662,2
10000,8121,2
100,62,2
1000,651,2
10000,8015,2
100,70,2
1000,654,2
10000,8081,2
100,61,2
1000,658,2
10000,8046,2
100,80,2
1000,657,2
10000,8024,2
100,63,2
1000,662,2
10000,7972,2
100,61,2
1000,716,2
10000,7942,2
100,62,2
1000,655,2
10000,8037,2
100,62,2
1000,674,2
10000,8166,2
100,62,2
1000,731,2
10000,7919,2
100,61,2
1000,646,2
10000,8080,2
100,63,2
1000,702,2
10000,7990,2
100,77,2
1000,658,2
10000,7842,2
100,61,2
1000,653,2
10000,7939,2
100,61,2
1000,657,2
10000,8171,2
100,89,2
1000,665,2
10000,8020,2
100,62,2
1000,654,2
10000,8018,2
100,63,2
1000,651,2
10000,7924,2
100,61,2
1000,656,2
10000,8080,2
100,62,2
1000,652,2
10000,7982,2
100,63,2
1000,649,2
10000,8082,2
100,63,2
1000,656,2
10000,8192,2
100,61,2
1000,654,2
10000,8011,2
100,62,2
1000,646,2
10000,7900,2
100,64,2
1000,654,2
10000,8031,2
100,63,2
1000,656,2
10000,8114,2
100,64,2
1000,657,2
10000,8024,2
100,62,2
1000,653,2
10000,7926,2
100,65,2
1000,701,2
10000,8466,2
100,104,2
1000,704,2
10000,8161,2
100,63,2
1000,658,2
10000,8113,2
100,63,2
1000,667,2
10000,8577,2
100,63,2
1000,659,2
10000,7918,2
100,62,2
1000,658,2
10000,7970,2
100,62,2
1000,652,2
10000,8099,2
100,61,2
1000,651,2
10000,7959,2
100,70,2
1000,664,2
10000,8623,2
100,72,2
1000,711,2
10000,9650,2
100,83,2
1000,690,2
10000,8184,2
100,65,2
1000,656,2
10000,8284,2
100,99,2
1000,691,2
10000,8332,2
100,63,2
1000,659,2
10000,8368,2
100,65,2
1000,709,2
10000,8180,2
100,74,2
1000,721,2
10000,8461,2
100,127,2
1000,999,2
10000,8775,2
100,66,2
1000,715,2
10000,8868,2
100,64,2
1000,672,2
10000,8143,2
100,70,2
1000,675,2
10000,8085,2
100,83,2
1000,672,2
10000,8086,2
100,61,2
1000,1067,2
10000,11146,2
100,80,2
1000,731,2
10000,8059,2
100,85,2
1000,700,2
10000,8462,2
100,62,2
1000,661,2
10000,8173,2
100,64,2
1000,681,2
10000,8380,2
100,67,2
1000,698,2
10000,11827,2
100,73,2
1000,683,2
10000,9462,2
100,79,2
1000,666,2
10000,8132,2
100,74,2
1000,668,2
10000,8006,2
100,62,2
1000,682,2
10000,8106,2
100,63,2
1000,669,2
10000,8470,2
100,62,2
1000,655,2
10000,8068,2
100,62,2
1000,666,2
10000,8059,2
100,63,2
1000,661,2
10000,8072,2
100,64,2
1000,666,2
10000,7931,2
100,61,2
1000,650,2
10000,8000,2
100,61,2
1000,663,2
10000,7949,2
100,62,2
1000,662,2
10000,8114,2
100,62,2
1000,666,2
10000,8091,2
100,62,2
1000,653,2
10000,7986,2
100,62,2
1000,731,2
10000,8027,2
100,62,2
1000,653,2
10000,8034,2
100,61,2
1000,649,2
10000,7858,2
100,63,2
1000,657,2
10000,8052,2
100,62,2
1000,652,2
10000,7942,2
100,63,2
1000,661,2
10000,10407,2
100,62,2
1000,658,2
10000,8069,2
100,63,2
1000,664,2
10000,7876,2
100,62,2
1000,651,2
10000,8092,2
100,63,2
1000,658,2
10000,7871,2
100,64,2
1000,661,2
10000,8111,2
100,62,2
1000,645,2
10000,8017,2
100,64,2
1000,654,2
10000,8058,2
100,63,2
1000,665,2
10000,8083,2
100,63,2
1000,646,2
10000,7864,2
100,63,2
1000,655,2
10000,8098,2
100,63,2
1000,657,2
10000,8155,2
100,62,2
1000,695,2
10000,7974,2
100,62,2
1000,660,2
10000,7946,2
100,71,2
1000,661,2
10000,8030,2
100,62,2
1000,660,2
10000,8196,2
100,79,2
1000,663,2
10000,7960,2
100,62,2
1000,653,2
10000,7974,2
100,64,2
1000,664,2
10000,7989,2
100,64,2
1000,660,2
10000,7928,2
100,62,2
1000,647,2
10000,8079,2
100,62,2
1000,651,2
10000,7936,2
100,61,2
1000,693,2
10000,8080,2
100,63,2
1000,658,2
10000,8020,2
100,65,2
1000,646,2
10000,7883,2
100,62,2
1000,660,2
10000,7876,2
100,63,2
1000,659,2
10000,8004,2
100,62,2
1000,662,2
10000,7945,2
100,62,2
1000,664,2
10000,7958,2
100,61,2
1000,656,2
10000,8033,2
100,61,2
1000,655,2
10000,7929,2
100,63,2
1000,707,2
10000,8091,2
100,63,2
1000,647,2
10000,7924,2
100,62,2
1000,654,2
10000,8024,2
100,62,2
1000,661,2
10000,7963,2
100,62,2
1000,652,2
10000,7935,2
100,63,2
1000,729,2
10000,8050,2
100,63,2
1000,651,2
10000,7744,2
100,63,2
1000,649,2
10000,8124,2
100,62,2
1000,712,2
10000,7994,2
100,62,2
1000,656,2
10000,8142,2
100,63,2
1000,656,2
10000,7953,2
100,61,2
1000,653,2
10000,8013,2
100,72,2
1000,658,2
10000,8072,2
100,62,2
1000,671,2
10000,8156,2
100,63,2
1000,660,2
10000,7992,2
100,63,2
1000,664,2
10000,8001,2
100,62,2
1000,663,2
10000,7980,2
100,61,2
1000,645,2
10000,7817,2
100,63,2
1000,669,2
10000,8248,2
100,63,2
1000,665,2
10000,8013,2
100,63,2
1000,659,2
10000,8258,2
100,61,2
1000,656,2
10000,8102,2
100,62,2
1000,652,2
10000,7973,2
100,75,2
1000,657,2
10000,7918,2
100,62,2
1000,651,2
10000,7925,2
100,61,2
1000,652,2
10000,7925,2
100,63,2
1000,650,2
10000,8223,2
100,62,2
1000,657,2
10000,8135,2
100,61,2
1000,648,2
10000,7835,2
100,61,2
1000,649,2
10000,7989,2
100,61,2
1000,648,2
10000,8018,2
100,64,2
1000,647,2
10000,7922,2
100,63,2
1000,651,2
10000,7952,2
100,63,2
1000,656,2
10000,8030,2
100,64,2
1000,658,2
10000,8153,2
100,61,2
1000,660,2
10000,8099,2
100,62,2
1000,657,2
10000,8261,2
100,62,2
1000,653,2
10000,7990,2
100,63,2
1000,673,2
10000,8056,2
100,63,2
1000,659,2
10000,8008,2
100,61,2
1000,650,2
10000,7953,2
100,62,2
1000,646,2
10000,7864,2
100,65,2
1000,689,2
10000,8063,2
100,62,2
1000,661,2
10000,8049,2
100,61,2
1000,656,2
10000,7957,2
100,79,2
1000,651,2
10000,7928,2
100,64,2
1000,664,2
10000,8059,2
100,61,2
1000,651,2
10000,8104,2
100,64,2
1000,656,2
10000,8137,2
100,61,2
1000,670,2
10000,7993,2
100,63,2
1000,649,2
10000,8080,2
100,64,2
1000,732,2
10000,8030,2
100,60,2
1000,657,2
10000,8070,2
100,63,2
1000,658,2
10000,7998,2
100,61,2
1000,656,2
10000,8068,2
100,64,2
1000,718,2
10000,8088,2
100,64,2
1000,657,2
10000,7936,2
100,61,2
1000,654,2
10000,11501,2
100,65,2
1000,691,2
10000,8215,2
100,80,2
1000,693,2
10000,8343,2
100,69,2
1000,665,2
10000,8131,2
100,78,2
1000,666,2
10000,8093,2
100,82,2
1000,697,2
10000,8727,2
100,65,2
1000,704,2
10000,8291,2
100,64,2
1000,659,2
10000,7963,2
100,81,2
1000,687,2
10000,8419,2
100,88,2
1000,665,2
10000,8275,2
100,69,2
1000,688,2
10000,8276,2
100,80,2
1000,734,2
10000,8459,2
100,63,2
1000,670,2
10000,8238,2
100,66,2
1000,716,2
10000,8448,2
100,76,2
1000,723,2
10000,8498,2
100,84,2
1000,727,2
10000,9009,2
100,66,2
1000,663,2
10000,8055,2
100,84,2
1000,659,2
10000,7916,2
100,65,2
1000,690,2
10000,8536,2
100,62,2
1000,658,2
10000,7978,2
100,73,2
1000,697,2
10000,8361,2
100,77,2
1000,690,2
10000,8188,2
100,83,2
1000,706,2
10000,8416,2
100,78,2
1000,692,2
10000,8433,2
100,71,2
1000,678,2
10000,8170,2
100,83,2
1000,727,2
10000,8512,2
100,64,2
1000,659,2
10000,8053,2
100,65,2
1000,773,2
10000,8554,2
100,63,2
1000,672,2
10000,8337,2
100,68,2
1000,655,2
10000,8063,2
100,64,2
1000,657,2
10000,8171,2
100,191,2
1000,774,2
10000,8052,2
100,63,2
1000,667,2
10000,8413,2
100,96,2
1000,673,2
10000,8394,2
100,68,2
1000,663,2
10000,8622,2
100,63,2
1000,653,2
10000,7932,2
100,63,2
1000,655,2
10000,7968,2
100,65,2
1000,817,2
10000,8559,2
100,85,2
1000,703,2
10000,8383,2
100,63,2
1000,648,2
10000,7927,2
100,82,2
1000,673,2
10000,8167,2
100,89,2
1000,712,2
10000,8154,2
100,62,2
1000,657,2
10000,8079,2
100,63,2
1000,662,2
10000,8043,2
100,82,2
1000,696,2
10000,8462,2
100,62,2
1000,662,2
10000,7976,2
100,60,2
1000,665,2
10000,8012,2
100,74,2
1000,658,2
10000,7933,2
100,74,2
1000,690,2
10000,8109,2
100,62,2
1000,657,2
10000,8150,2
100,63,2
1000,662,2
10000,8104,2
100,62,2
1000,659,2
10000,8050,2
100,82,2
1000,682,2
10000,8326,2
100,66,2
1000,657,2
10000,8499,2
100,63,2
1000,680,2
10000,8490,2
100,61,2
1000,655,2
10000,8054,2
100,66,2
1000,665,2
10000,8027,2
100,62,2
1000,656,2
10000,7962,2
100,61,2
1000,654,2
10000,8262,2
100,64,2
1000,658,2
10000,8002,2
100,62,2
1000,655,2
10000,8132,2
100,63,2
1000,664,2
10000,8141,2
100,62,2
1000,642,2
10000,8029,2
100,78,2
1000,647,2
10000,7991,2
100,63,2
1000,653,2
10000,8087,2
100,63,2
1000,673,2
10000,8201,2
100,63,2
1000,656,2
10000,8056,2
100,61,2
1000,644,2
10000,7900,2
100,62,2
1000,655,2
10000,7965,2
100,63,2
1000,645,2
10000,7836,2
100,64,2
1000,647,2
